x, v, y, TIME, f0, f1, f2
1.380000000000001, -13.537800000000017, 0.7266070000000011, 1.380000000000001, -9.81, -13.537800000000017, 1.0
1.390000000000001, -13.635900000000017, 0.5912290000000009, 1.390000000000001, -9.81, -13.635900000000017, 1.0
1.400000000000001, -13.734000000000018, 0.4548700000000007, 1.400000000000001, -9.81, -13.734000000000018, 1.0
1.410000000000001, -13.832100000000018, 0.31753000000000053, 1.410000000000001, -9.81, -13.832100000000018, 1.0
1.420000000000001, -13.930200000000019, 0.17920900000000034, 1.420000000000001, -9.81, -13.930200000000019, 1.0
1.430000000000001, -14.02830000000002, 0.03990700000000014, 1.430000000000001, -9.81, -14.02830000000002, 1.0
1.440000000000001, 4.237920000000006, -0.10037600000000005, 1.440000000000001, -9.81, 4.237920000000006, 1.0
1.450000000000001, 4.1398200000000065, -0.05799679999999999, 1.450000000000001, -9.81, 4.1398200000000065, 1.0
1.460000000000001, 4.041720000000007, -0.016598599999999922, 1.460000000000001, -9.81, 4.041720000000007, 1.0
1.470000000000001, 3.943620000000007, 0.023818600000000148, 1.470000000000001, -9.81, 3.943620000000007, 1.0
1.480000000000001, 3.8455200000000067, 0.06325480000000022, 1.480000000000001, -9.81, 3.8455200000000067, 1.0
1.490000000000001, 3.7474200000000066, 0.1017100000000003, 1.490000000000001, -9.81, 3.7474200000000066, 1.0
1.500000000000001, 3.6493200000000066, 0.13918420000000037, 1.500000000000001, -9.81, 3.6493200000000066, 1.0
1.5100000000000011, 3.5512200000000065, 0.17567740000000043, 1.5100000000000011, -9.81, 3.5512200000000065, 1.0
1.5200000000000011, 3.4531200000000064, 0.21118960000000048, 1.5200000000000011, -9.81, 3.4531200000000064, 1.0
1.5300000000000011, 3.3550200000000063, 0.24572080000000054, 1.5300000000000011, -9.81, 3.3550200000000063, 1.0
1.5400000000000011, 3.2569200000000063, 0.2792710000000006, 1.5400000000000011, -9.81, 3.2569200000000063, 1.0
1.5500000000000012, 3.158820000000006, 0.3118402000000007, 1.5500000000000012, -9.81, 3.158820000000006, 1.0
1.5600000000000012, 3.060720000000006, 0.34342840000000074, 1.5600000000000012, -9.81, 3.060720000000006, 1.0
1.5700000000000012, 2.962620000000006, 0.3740356000000008, 1.5700000000000012, -9.81, 2.962620000000006, 1.0
1.5800000000000012, 2.864520000000006, 0.40366180000000085, 1.5800000000000012, -9.81, 2.864520000000006, 1.0
1.5900000000000012, 2.766420000000006, 0.4323070000000009, 1.5900000000000012, -9.81, 2.766420000000006, 1.0
1.6000000000000012, 2.668320000000006, 0.45997120000000097, 1.6000000000000012, -9.81, 2.668320000000006, 1.0
1.6100000000000012, 2.5702200000000057, 0.48665440000000104, 1.6100000000000012, -9.81, 2.5702200000000057, 1.0
1.6200000000000012, 2.4721200000000056, 0.512356600000001, 1.6200000000000012, -9.81, 2.4721200000000056, 1.0
1.6300000000000012, 2.3740200000000056, 0.5370778000000012, 1.6300000000000012, -9.81, 2.3740200000000056, 1.0
1.6400000000000012, 2.2759200000000055, 0.5608180000000013, 1.6400000000000012, -9.81, 2.2759200000000055, 1.0
1.6500000000000012, 2.1778200000000054, 0.5835772000000014, 1.6500000000000012, -9.81, 2.1778200000000054, 1.0
1.6600000000000013, 2.0797200000000053, 0.6053554000000014, 1.6600000000000013, -9.81, 2.0797200000000053, 1.0
1.6700000000000013, 1.9816200000000053, 0.6261526000000015, 1.6700000000000013, -9.81, 1.9816200000000053, 1.0
1.6800000000000013, 1.8835200000000052, 0.6459688000000016, 1.6800000000000013, -9.81, 1.8835200000000052, 1.0
1.6900000000000013, 1.7854200000000051, 0.6648040000000016, 1.6900000000000013, -9.81, 1.7854200000000051, 1.0
1.7000000000000013, 1.687320000000005, 0.6826582000000017, 1.7000000000000013, -9.81, 1.687320000000005, 1.0
1.7100000000000013, 1.589220000000005, 0.6995314000000017, 1.7100000000000013, -9.81, 1.589220000000005, 1.0
1.7200000000000013, 1.4911200000000049, 0.7154236000000017, 1.7200000000000013, -9.81, 1.4911200000000049, 1.0
1.7300000000000013, 1.3930200000000048, 0.7303348000000017, 1.7300000000000013, -9.81, 1.3930200000000048, 1.0
1.7400000000000013, 1.2949200000000047, 0.7442650000000017, 1.7400000000000013, -9.81, 1.2949200000000047, 1.0
1.7500000000000013, 1.1968200000000047, 0.7572142000000017, 1.7500000000000013, -9.81, 1.1968200000000047, 1.0
1.7600000000000013, 1.0987200000000046, 0.7691824000000018, 1.7600000000000013, -9.81, 1.0987200000000046, 1.0
1.7700000000000014, 1.0006200000000045, 0.7801696000000019, 1.7700000000000014, -9.81, 1.0006200000000045, 1.0
1.7800000000000014, 0.9025200000000045, 0.790175800000002, 1.7800000000000014, -9.81, 0.9025200000000045, 1.0
1.7900000000000014, 0.8044200000000046, 0.799201000000002, 1.7900000000000014, -9.81, 0.8044200000000046, 1.0
1.8000000000000014, 0.7063200000000046, 0.8072452000000021, 1.8000000000000014, -9.81, 0.7063200000000046, 1.0
1.8100000000000014, 0.6082200000000046, 0.8143084000000022, 1.8100000000000014, -9.81, 0.6082200000000046, 1.0
1.8200000000000014, 0.5101200000000047, 0.8203906000000022, 1.8200000000000014, -9.81, 0.5101200000000047, 1.0
1.8300000000000014, 0.41202000000000466, 0.8254918000000022, 1.8300000000000014, -9.81, 0.41202000000000466, 1.0
1.8400000000000014, 0.31392000000000464, 0.8296120000000022, 1.8400000000000014, -9.81, 0.31392000000000464, 1.0
1.8500000000000014, 0.21582000000000462, 0.8327512000000022, 1.8500000000000014, -9.81, 0.21582000000000462, 1.0
1.8600000000000014, 0.11772000000000461, 0.8349094000000022, 1.8600000000000014, -9.81, 0.11772000000000461, 1.0
1.8700000000000014, 0.019620000000004606, 0.8360866000000023, 1.8700000000000014, -9.81, 0.019620000000004606, 1.0
1.8800000000000014, -0.0784799999999954, 0.8362828000000024, 1.8800000000000014, -9.81, -0.0784799999999954, 1.0
1.8900000000000015, -0.1765799999999954, 0.8354980000000025, 1.8900000000000015, -9.81, -0.1765799999999954, 1.0
1.9000000000000015, -0.27467999999999543, 0.8337322000000026, 1.9000000000000015, -9.81, -0.27467999999999543, 1.0
1.9100000000000015, -0.37277999999999545, 0.8309854000000026, 1.9100000000000015, -9.81, -0.37277999999999545, 1.0
1.9200000000000015, -0.47087999999999547, 0.8272576000000027, 1.9200000000000015, -9.81, -0.47087999999999547, 1.0
1.9300000000000015, -0.5689799999999955, 0.8225488000000027, 1.9300000000000015, -9.81, -0.5689799999999955, 1.0
1.9400000000000015, -0.6670799999999955, 0.8168590000000028, 1.9400000000000015, -9.81, -0.6670799999999955, 1.0
1.9500000000000015, -0.7651799999999954, 0.8101882000000028, 1.9500000000000015, -9.81, -0.7651799999999954, 1.0
1.9600000000000015, -0.8632799999999954, 0.8025364000000028, 1.9600000000000015, -9.81, -0.8632799999999954, 1.0
1.9700000000000015, -0.9613799999999953, 0.7939036000000028, 1.9700000000000015, -9.81, -0.9613799999999953, 1.0
1.9800000000000015, -1.0594799999999953, 0.7842898000000028, 1.9800000000000015, -9.81, -1.0594799999999953, 1.0
1.9900000000000015, -1.1575799999999954, 0.7736950000000029, 1.9900000000000015, -9.81, -1.1575799999999954, 1.0
2.0000000000000013, -1.2556799999999955, 0.762119200000003, 2.0000000000000013, -9.81, -1.2556799999999955, 1.0
2.010000000000001, -1.3537799999999955, 0.7495624000000031, 2.010000000000001, -9.81, -1.3537799999999955, 1.0
2.020000000000001, -1.4518799999999956, 0.7360246000000031, 2.020000000000001, -9.81, -1.4518799999999956, 1.0
2.0300000000000007, -1.5499799999999957, 0.7215058000000032, 2.0300000000000007, -9.81, -1.5499799999999957, 1.0
2.0400000000000005, -1.6480799999999958, 0.7060060000000032, 2.0400000000000005, -9.81, -1.6480799999999958, 1.0
2.0500000000000003, -1.7461799999999958, 0.6895252000000033, 2.0500000000000003, -9.81, -1.7461799999999958, 1.0
2.06, -1.844279999999996, 0.6720634000000033, 2.06, -9.81, -1.844279999999996, 1.0
2.07, -1.942379999999996, 0.6536206000000033, 2.07, -9.81, -1.942379999999996, 1.0
2.0799999999999996, -2.040479999999996, 0.6341968000000033, 2.0799999999999996, -9.81, -2.040479999999996, 1.0
2.0899999999999994, -2.138579999999996, 0.6137920000000033, 2.0899999999999994, -9.81, -2.138579999999996, 1.0
2.099999999999999, -2.2366799999999962, 0.5924062000000033, 2.099999999999999, -9.81, -2.2366799999999962, 1.0
2.109999999999999, -2.3347799999999963, 0.5700394000000034, 2.109999999999999, -9.81, -2.3347799999999963, 1.0
2.1199999999999988, -2.4328799999999964, 0.5466916000000035, 2.1199999999999988, -9.81, -2.4328799999999964, 1.0
2.1299999999999986, -2.5309799999999965, 0.5223628000000036, 2.1299999999999986, -9.81, -2.5309799999999965, 1.0
2.1399999999999983, -2.6290799999999965, 0.49705300000000363, 2.1399999999999983, -9.81, -2.6290799999999965, 1.0
2.149999999999998, -2.7271799999999966, 0.4707622000000037, 2.149999999999998, -9.81, -2.7271799999999966, 1.0
2.159999999999998, -2.8252799999999967, 0.4434904000000037, 2.159999999999998, -9.81, -2.8252799999999967, 1.0
2.1699999999999977, -2.9233799999999968, 0.41523760000000376, 2.1699999999999977, -9.81, -2.9233799999999968, 1.0
2.1799999999999975, -3.021479999999997, 0.3860038000000038, 2.1799999999999975, -9.81, -3.021479999999997, 1.0
2.1899999999999973, -3.119579999999997, 0.3557890000000038, 2.1899999999999973, -9.81, -3.119579999999997, 1.0
2.199999999999997, -3.217679999999997, 0.3245932000000038, 2.199999999999997, -9.81, -3.217679999999997, 1.0
2.209999999999997, -3.315779999999997, 0.29241640000000385, 2.209999999999997, -9.81, -3.315779999999997, 1.0
2.2199999999999966, -3.413879999999997, 0.2592586000000039, 2.2199999999999966, -9.81, -3.413879999999997, 1.0
2.2299999999999964, -3.511979999999997, 0.22511980000000392, 2.2299999999999964, -9.81, -3.511979999999997, 1.0
2.239999999999996, -3.6100799999999973, 0.19000000000000394, 2.239999999999996, -9.81, -3.6100799999999973, 1.0
2.249999999999996, -3.7081799999999974, 0.15389920000000396, 2.249999999999996, -9.81, -3.7081799999999974, 1.0
2.259999999999996, -3.8062799999999974, 0.11681740000000398, 2.259999999999996, -9.81, -3.8062799999999974, 1.0
2.2699999999999956, -3.9043799999999975, 0.078754600000004, 2.2699999999999956, -9.81, -3.9043799999999975, 1.0
2.2799999999999954, -4.002479999999998, 0.03971080000000403, 2.2799999999999954, -9.81, -4.002479999999998, 1.0
2.289999999999995, 1.2301739999999992, -3.1399999999594946E-4, 2.289999999999995, -9.81, 1.2301739999999992, 1.0
2.299999999999995, 1.1320739999999991, 0.011987740000004042, 2.299999999999995, -9.81, 1.1320739999999991, 1.0
2.3099999999999947, 1.033973999999999, 0.023308480000004034, 2.3099999999999947, -9.81, 1.033973999999999, 1.0
2.3199999999999945, 0.9358739999999991, 0.033648220000004024, 2.3199999999999945, -9.81, 0.9358739999999991, 1.0
2.3299999999999943, 0.8377739999999991, 0.043006960000004014, 2.3299999999999943, -9.81, 0.8377739999999991, 1.0
2.339999999999994, 0.7396739999999992, 0.051384700000004, 2.339999999999994, -9.81, 0.7396739999999992, 1.0
2.349999999999994, 0.6415739999999992, 0.058781440000003994, 2.349999999999994, -9.81, 0.6415739999999992, 1.0
2.3599999999999937, 0.5434739999999992, 0.06519718000000399, 2.3599999999999937, -9.81, 0.5434739999999992, 1.0
2.3699999999999934, 0.4453739999999992, 0.07063192000000398, 2.3699999999999934, -9.81, 0.4453739999999992, 1.0
2.3799999999999932, 0.3472739999999992, 0.07508566000000398, 2.3799999999999932, -9.81, 0.3472739999999992, 1.0
2.389999999999993, 0.24917399999999917, 0.07855840000000397, 2.389999999999993, -9.81, 0.24917399999999917, 1.0
2.399999999999993, 0.15107399999999915, 0.08105014000000396, 2.399999999999993, -9.81, 0.15107399999999915, 1.0
2.4099999999999926, 0.05297399999999915, 0.08256088000000396, 2.4099999999999926, -9.81, 0.05297399999999915, 1.0
2.4199999999999924, -0.04512600000000086, 0.08309062000000395, 2.4199999999999924, -9.81, -0.04512600000000086, 1.0
2.429999999999992, -0.14322600000000085, 0.08263936000000394, 2.429999999999992, -9.81, -0.14322600000000085, 1.0
2.439999999999992, -0.24132600000000087, 0.08120710000000393, 2.439999999999992, -9.81, -0.24132600000000087, 1.0
2.4499999999999917, -0.3394260000000009, 0.07879384000000392, 2.4499999999999917, -9.81, -0.3394260000000009, 1.0
2.4599999999999915, -0.4375260000000009, 0.07539958000000391, 2.4599999999999915, -9.81, -0.4375260000000009, 1.0
2.4699999999999913, -0.5356260000000009, 0.0710243200000039, 2.4699999999999913, -9.81, -0.5356260000000009, 1.0
2.479999999999991, -0.6337260000000009, 0.06566806000000389, 2.479999999999991, -9.81, -0.6337260000000009, 1.0
2.489999999999991, -0.7318260000000009, 0.059330800000003875, 2.489999999999991, -9.81, -0.7318260000000009, 1.0
2.4999999999999907, -0.8299260000000008, 0.05201254000000387, 2.4999999999999907, -9.81, -0.8299260000000008, 1.0
2.5099999999999905, -0.9280260000000008, 0.04371328000000386, 2.5099999999999905, -9.81, -0.9280260000000008, 1.0
2.5199999999999902, -1.0261260000000008, 0.03443302000000385, 2.5199999999999902, -9.81, -1.0261260000000008, 1.0
2.52999999999999, -1.1242260000000008, 0.024171760000003845, 2.52999999999999, -9.81, -1.1242260000000008, 1.0
2.53999999999999, -1.222326000000001, 0.012929500000003835, 2.53999999999999, -9.81, -1.222326000000001, 1.0
2.5499999999999896, -1.320426000000001, 7.062400000038254E-4, 2.5499999999999896, -9.81, -1.320426000000001, 1.0
2.5599999999999894, 0.4255578000000003, -0.012498019999996184, 2.5599999999999894, -9.81, 0.4255578000000003, 1.0
2.569999999999989, 0.3274578000000003, -0.008242441999996181, 2.569999999999989, -9.81, 0.3274578000000003, 1.0
2.579999999999989, 0.22935780000000028, -0.004967863999996177, 2.579999999999989, -9.81, 0.22935780000000028, 1.0
2.5899999999999888, 0.13125780000000026, -0.0026742859999961746, 2.5899999999999888, -9.81, 0.13125780000000026, 1.0
2.5999999999999885, 0.03315780000000025, -0.001361707999996172, 2.5999999999999885, -9.81, 0.03315780000000025, 1.0
2.6099999999999883, -0.06494219999999976, -0.0010301299999961695, 2.6099999999999883, -9.81, -0.06494219999999976, 1.0
2.619999999999988, 0.04891265999999992, -0.001679551999996167, 2.619999999999988, -9.81, 0.04891265999999992, 1.0
2.629999999999988, -0.049187340000000086, -0.0011904253999961679, 2.629999999999988, -9.81, -0.049187340000000086, 1.0
2.6399999999999877, 0.04418620200000003, -0.0016822987999961687, 2.6399999999999877, -9.81, 0.04418620200000003, 1.0
2.6499999999999875, -0.05391379799999998, -0.0012404367799961685, 2.6499999999999875, -9.81, -0.05391379799999998, 1.0
2.65, -0.053913798000121964, -0.001240436779996839, 2.65, -9.81, -0.053913798000121964, 1.0
